Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_status,macro_latitude,macro_longitude,macro_litho_raw,macro_litho_class,api_status,n_minerals_total,n_minerals_mapped,n_families_primary,n_families_copper,pct_mapped,age_status,continent_approx_original
211957.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,13,13,6,7,100.0,unknown,Africa
212179.0,VMS,Cenozoic,volcanic,41.2644444444,140.994444444,15.0,resolved,41.2644444444,140.994444444,sedimentary and volcanic rocks,volcanic,ok,8,8,5,8,100.0,resolved,Asia
212605.0,Sediment-Hosted,Paleozoic,carbonate,52.8838888889,-8.86055555556,340.0,resolved,52.8838888889,-8.86055555556,"Major:{limestone}, Minor{claystone,sandstone}; sedimentary rocks",carbonate,ok,9,9,3,7,100.0,resolved,Europe
212969.0,Sediment-Hosted,Precambrian,metamorphic,-16.9444444444,30.2958333333,1250.0,resolved,-16.9444444444,30.2958333333,crystalline metamorphic rocks; volcanic-sedimentary,metamorphic,ok,10,10,3,8,100.0,resolved,Africa
212971.0,Sediment-Hosted,Precambrian,volcanic,-17.2655555556,30.0444444444,1250.0,resolved,-17.2655555556,30.0444444444,sedimentary and volcaniclastic; crystalline metamorphic rocks,volcanic,ok,5,5,2,4,100.0,resolved,Africa
214669.0,VMS,Paleozoic,volcanic,67.140521,16.138064,464.5,resolved,67.140521,16.138064,"metavolcanic schist; basalt, olivine basalt, tholeiite, alkali basalt, basanite, pillow basalt, flood basalt; metamorphosed equivalent; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic",volcanic,ok,6,6,3,4,100.0,resolved,Europe
214670.0,VMS,Paleozoic,carbonate,67.149939,16.004646,464.5,resolved,67.149939,16.004646,"carbonate; shale, chert, iron-formation, greywacke, turbidite, argillaceous limestone, matrix-supported conglomerate; metamorphosed equivalent; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic",carbonate,ok,8,8,5,8,100.0,resolved,Europe
214671.0,VMS,Unknown,volcanic,67.137544,16.114855,,resolved,67.137544,16.114855,"metavolcanic schist; basalt, olivine basalt, tholeiite, alkali basalt, basanite, pillow basalt, flood basalt; metamorphosed equivalent; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic",volcanic,ok,6,6,3,5,100.0,unknown,Europe
214679.0,VMS,Paleozoic,carbonate,67.119864,16.012537,470.0,resolved,67.119864,16.012537,"carbonate; shale, chert, iron-formation, greywacke, turbidite, argillaceous limestone, matrix-supported conglomerate; metamorphosed equivalent; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic",carbonate,ok,7,7,2,5,100.0,resolved,Europe
216983.0,IOCG,Unknown,other,30.35,117.377222222,,other,30.35,117.377222222,sedimentary rocks,other,ok,8,8,4,8,100.0,unknown,Asia
217008.0,VMS,Paleozoic,siliciclastic,-20.343977777778,145.76904444444,500.0,resolved,-20.343977777778,145.76904444444,"regolith; sandstone,conglomerate; ash",siliciclastic,ok,18,18,7,16,100.0,resolved,Oceania
217330.0,VMS,Cenozoic,volcanic,43.0083333333,140.658333333,14.15,resolved,43.0083333333,140.658333333,sedimentary and volcanic rocks,volcanic,ok,5,5,2,5,100.0,resolved,Asia
217344.0,VMS,Unknown,volcanic,41.1933333333,140.894444444,,resolved,41.1933333333,140.894444444,sedimentary and volcanic rocks,volcanic,ok,6,6,2,6,100.0,unknown,Asia
217350.0,VMS,Cenozoic,volcanic,37.3416666667,139.333333333,15.0,resolved,37.3416666667,139.333333333,sedimentary and volcanic rocks,volcanic,ok,5,5,2,5,100.0,resolved,Asia
218987.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,5,5,3,3,100.0,unknown,Africa
220728.0,VMS,Paleozoic,unknown,49.5080555556,-55.7197222222,464.5,unknown,49.5080555556,-55.7197222222,,unknown,ok,9,9,4,9,100.0,resolved,North_America
222130.0,VMS,Mesozoic,mafic,18.881666666667,-70.245,122.5,resolved,18.881666666667,-70.245,mafic volcanic rocks,mafic,ok,29,29,8,19,100.0,resolved,North_America
222961.0,Porphyry,Unknown,carbonate,-29.8394444444,152.371388889,,resolved,-29.8394444444,152.371388889,"shale,schist,chert,phyllite,greywacke,limestone,volcanigenic siltstone; sedimentary; volcanic; felsic",carbonate,ok,11,11,5,11,100.0,unknown,Oceania
224829.0,VMS,Paleozoic,other,33.7963888889,133.252777778,360.0,other,33.7963888889,133.252777778,sedimentary rocks,other,ok,4,4,3,4,100.0,resolved,Asia
225030.0,Magmatic sulfide,Precambrian,volcanic,-25.742962,30.61667,2050.0,resolved,-25.742962,30.61667,limestone; sedimentary and volcaniclastic; sedimentary and volcanic rocks,volcanic,ok,57,57,7,21,100.0,resolved,Africa
226441.0,Sediment-Hosted,Precambrian,carbonate,34.2666666667,69.4,570.0,resolved,34.2666666667,69.4,limestone and dolomite; limestone; crystalline metamorphic rocks,carbonate,ok,3,3,1,2,100.0,resolved,Asia
226455.0,Sediment-Hosted,Precambrian,carbonate,34.3980555556,69.3055555556,570.0,resolved,34.3980555556,69.3055555556,crystalline metamorphic rocks; limestone and dolomite; limestone,carbonate,ok,4,4,2,3,100.0,resolved,Asia
226456.0,Sediment-Hosted,Precambrian,carbonate,34.4069444444,69.2597222222,570.0,resolved,34.4069444444,69.2597222222,limestone and dolomite; limestone; crystalline metamorphic rocks,carbonate,ok,3,3,1,2,100.0,resolved,Asia
226488.0,Sediment-Hosted,Precambrian,carbonate,34.4313888889,69.3786111111,570.0,resolved,34.4313888889,69.3786111111,limestone and dolomite; limestone; crystalline metamorphic rocks,carbonate,ok,6,6,2,3,100.0,resolved,Asia
226501.0,Sediment-Hosted,Precambrian,carbonate,34.3158333333,69.3027777778,570.0,resolved,34.3158333333,69.3027777778,limestone and dolomite; limestone; crystalline metamorphic rocks,carbonate,ok,11,11,3,7,100.0,resolved,Asia
226944.0,Porphyry,Cenozoic,other,-4.7,141.783333333,13.0,other,-4.7,141.783333333,intrusive igneous rocks,other,ok,31,31,7,19,100.0,resolved,Oceania
227886.0,Porphyry,Paleozoic,mafic,-33.4292120574,148.800007394,416.0,resolved,-33.4292120574,148.800007394,granite; igneous mafic volcanic; basalt; sedimentary rocks,mafic,ok,19,19,5,12,100.0,resolved,Oceania
227904.0,Porphyry,Paleozoic,felsic,-34.275393028984,148.84150783535,430.0,resolved,-34.275393028984,148.84150783535,igneous felsic intrusive; granite; volcanic; intermediate-felsic volcanic rocks; tuff; ignimbrite,felsic,ok,10,10,3,9,100.0,resolved,Oceania
227973.0,Porphyry,Mesozoic,felsic,38.7816666667,-117.949722222,82.55,resolved,38.7816666667,-117.949722222,"Major:{coarse alluvium,fine alluvium}; volcanic: felsic rocks; sedimentary rocks",felsic,ok,6,6,4,5,100.0,resolved,North_America
227974.0,Porphyry,Cenozoic,felsic,44.0288888889,-109.683055556,40.0,resolved,44.0288888889,-109.683055556,"volcanic: interlayered sedimentary and volcanic rocks; Major:{felsic hypabyssal,mafic hypabyssal}; felsic; flood basalt(s); mafic volcanic rocks; basalt; basalt",felsic,ok,10,10,4,9,100.0,resolved,North_America
227976.0,Porphyry,Mesozoic,volcanic,38.4919444444,-118.075,105.5,resolved,38.4919444444,-118.075,"sedimentary rocks; Major:{carbonate,arenite,clastic}, Minor:{volcanic}; volcanic; sedimentary",volcanic,ok,7,7,5,6,100.0,resolved,North_America
227979.0,Porphyry,Mesozoic,mafic,38.3333333333,-117.5,207.0,resolved,38.3333333333,-117.5,"flood basalt(s); mafic volcanic rocks; basalt; basalt; Major:{coarse alluvium,fine alluvium}; sedimentary",mafic,ok,12,12,4,9,100.0,resolved,North_America
228007.0,Porphyry,Mesozoic,felsic,40.4166666667,-117.216666667,89.0,resolved,40.4166666667,-117.216666667,"sedimentary; carbonate-sandstone-chert; Major:{felsic volcanic}, Minor:{sedimentary}; rhyolite; tuff",felsic,ok,6,6,2,5,100.0,resolved,North_America
228008.0,Porphyry,Cenozoic,felsic,40.2666666667,-117.75,29.0,resolved,40.2666666667,-117.75,"volcanic: interlayered sedimentary and volcanic rocks; Major:{andesite,rhyolite,clastic}; rhyolite; carbonate-sandstone-chert",felsic,ok,8,8,4,8,100.0,resolved,North_America
228015.0,Porphyry,Unknown,other,39.8,-115.15,,other,39.8,-115.15,"sedimentary rocks; Major:{coarse alluvium,fine alluvium}; sedimentary",other,ok,9,9,4,6,100.0,unknown,North_America
228019.0,Porphyry,Cenozoic,other,9.25833333333,125.523333333,3.95,other,9.25833333333,125.523333333,sedimentary rocks,other,ok,4,4,1,3,100.0,resolved,Asia
228020.0,Porphyry,Unknown,other,7.54333333333,126.1,,other,7.54333333333,126.1,sedimentary rocks,other,ok,11,11,5,7,100.0,unknown,Asia
228021.0,Porphyry,Cenozoic,volcanic,18.25,-66.8166666667,42.0,resolved,18.25,-66.8166666667,volcanic; volcanic: interlayered sedimentary and volcanic rocks; mafic volcanic rocks,volcanic,ok,20,20,5,14,100.0,resolved,North_America
228022.0,Porphyry,Cenozoic,volcanic,18.25,-66.4166666667,41.0,resolved,18.25,-66.4166666667,volcanic: interlayered sedimentary and volcanic rocks; volcanic; mafic volcanic rocks,volcanic,ok,8,8,3,8,100.0,resolved,North_America
228029.0,Porphyry,Cenozoic,mafic,8.63333333333,-77.5666666667,49.0,resolved,8.63333333333,-77.5666666667,volcanic: mafic rocks; intrusive igneous rocks,mafic,ok,10,10,4,9,100.0,resolved,South_America
228031.0,Porphyry,Cenozoic,felsic,8.83333333333,-80.6666666667,32.5,resolved,8.83333333333,-80.6666666667,plutonic: undivided granitic rocks; felsic volcanic rocks,felsic,ok,22,22,5,17,100.0,resolved,South_America
228045.0,Porphyry,Mesozoic,volcanic,57.1166666667,-131.345,212.0,resolved,57.1166666667,-131.345,volcanic: undivided volcanic rocks; undivided volcanic rocks; mafic; volcanic rocks,volcanic,ok,12,12,6,9,100.0,resolved,North_America
228046.0,Porphyry,Mesozoic,felsic,50.675,-127.858333333,170.0,resolved,50.675,-127.858333333,volcanic: intermediate rocks; quartz diorite to granodiorite; granodiorite; mafic volcanic rocks,felsic,ok,15,15,6,12,100.0,resolved,North_America
228053.0,Porphyry,Paleozoic,metamorphic,-33.9666666667,147.416666667,452.5,resolved,-33.9666666667,147.416666667,sedimentary rocks; sedimentary; metamorphic,metamorphic,ok,4,4,3,4,100.0,resolved,Oceania
228066.0,Porphyry,Unknown,felsic,50.5666666667,-121.0,,resolved,50.5666666667,-121.0,granodioritic intrusive rocks; granodiorite; plutonic: intermediate rocks; intrusive igneous rocks,felsic,ok,10,10,5,9,100.0,unknown,North_America
228067.0,Porphyry,Unknown,mafic,49.767777777778,-120.47472222222,,resolved,49.767777777778,-120.47472222222,basaltic volcanic rocks; mafic; volcanic: alkaline rocks; unclassified volcanic rocks,mafic,ok,25,25,6,17,100.0,unknown,North_America
228088.0,Porphyry,Cenozoic,felsic,28.3861111111,-109.656944444,55.7,resolved,28.3861111111,-109.656944444,volcanic: felsic rocks; acidic igneous intrusive; volcanic rocks,felsic,ok,10,10,6,9,100.0,resolved,North_America
228106.0,Porphyry,Paleozoic,mafic,-32.7666666667,148.666666667,390.5,resolved,-32.7666666667,148.666666667,mafic; felsic volcanic rocks; sedimentary; metamorphic,mafic,ok,18,18,6,14,100.0,resolved,Oceania
228123.0,Porphyry,Mesozoic,volcanic,55.260555555556,-124.54305555556,188.5,resolved,55.260555555556,-124.54305555556,volcanic rocks; volcanic: undivided volcanic rocks; syenitic to monzonitic intrusive rocks; monzonite,volcanic,ok,19,19,5,13,100.0,resolved,North_America
228124.0,Porphyry,Mesozoic,siliciclastic,49.163611111111,-121.02472222222,98.5,resolved,49.163611111111,-121.02472222222,"sedimentary rocks; mudstone, siltstone, shale fine clastic sedimentary rocks; tuff; sedimentary",siliciclastic,ok,33,33,7,20,100.0,resolved,North_America
228126.0,Porphyry,Mesozoic,unknown,0.0,0.0,121.0,unknown,0.0,0.0,,unknown,ok,10,10,4,8,100.0,resolved,Africa
228128.0,Porphyry,Mesozoic,volcanic,3.35,-75.0333333333,166.0,resolved,3.35,-75.0333333333,sedimentary rocks; tuff,volcanic,ok,6,6,4,6,100.0,resolved,South_America
228131.0,Porphyry,Mesozoic,felsic,6.7,-76.5,171.0,resolved,6.7,-76.5,granodiorite; crystalline metamorphic rocks,felsic,ok,6,6,3,5,100.0,resolved,South_America
228164.0,Sediment-Hosted,Mesozoic,other,32.200677777778,-6.2988888888889,120.0,other,32.200677777778,-6.2988888888889,sedimentary; sedimentary rocks,other,ok,11,11,5,8,100.0,resolved,Africa
228182.0,Sediment-Hosted,Precambrian,volcanic,15.1666666667,-9.98333333333,560.0,resolved,15.1666666667,-9.98333333333,subvolcanic (camp); intrusive igneous rocks,volcanic,ok,3,3,3,3,100.0,resolved,Africa
228184.0,Sediment-Hosted,Precambrian,other,12.2666666667,-11.35,900.0,other,12.2666666667,-11.35,sedimentary; sedimentary rocks,other,ok,25,25,7,17,100.0,resolved,Africa
228186.0,Sediment-Hosted,Precambrian,other,-10.602738864377,26.134671612671,900.0,other,-10.602738864377,26.134671612671,sedimentary rocks; sedimentary,other,ok,18,18,7,10,100.0,resolved,Africa
228187.0,Sediment-Hosted,Precambrian,other,-10.609825464404,26.300497171316,900.0,other,-10.609825464404,26.300497171316,sedimentary rocks; sedimentary,other,ok,10,10,4,7,100.0,resolved,Africa
228191.0,Sediment-Hosted,Mesozoic,metamorphic,-11.0833333333,14.0944444444,115.0,resolved,-11.0833333333,14.0944444444,sedimentary rocks; metamorphic,metamorphic,ok,9,9,3,5,100.0,resolved,Africa
228192.0,Sediment-Hosted,Mesozoic,other,-12.5111111111,13.5166666667,115.0,other,-12.5111111111,13.5166666667,sedimentary; sedimentary rocks,other,ok,3,3,1,2,100.0,resolved,Africa
228195.0,Sediment-Hosted,Precambrian,other,-12.0163888889,27.9005555556,900.0,other,-12.0163888889,27.9005555556,sedimentary rocks; sedimentary,other,ok,3,3,2,3,100.0,resolved,Africa
228202.0,Sediment-Hosted,Precambrian,other,-12.2752777778,27.9672222222,900.0,other,-12.2752777778,27.9672222222,sedimentary rocks; sedimentary,other,ok,17,17,6,13,100.0,resolved,Africa
228206.0,Sediment-Hosted,Precambrian,unknown,0.0,0.0,900.0,unknown,0.0,0.0,,unknown,ok,10,10,3,6,100.0,resolved,Africa
228255.0,Sediment-Hosted,Precambrian,metamorphic,-12.92889211011,28.07190557013,900.0,resolved,-12.92889211011,28.07190557013,orthogneiss/paragneiss; plutonic and metamorphic,metamorphic,ok,4,4,2,4,100.0,resolved,Africa
228257.0,Sediment-Hosted,Precambrian,volcanic,-12.8544444444,28.2125,900.0,resolved,-12.8544444444,28.2125,volcanic-sedimentary; orthogneiss/paragneiss,volcanic,ok,16,16,4,11,100.0,resolved,Africa
228258.0,Sediment-Hosted,Precambrian,other,-20.5,26.5583333333,1926.0,other,-20.5,26.5583333333,sedimentary (karoo); sedimentary rocks,other,ok,3,3,2,3,100.0,resolved,Africa
228259.0,Sediment-Hosted,Precambrian,other,-20.75,23.1,900.0,other,-20.75,23.1,sedimentary rocks; sedimentary,other,ok,3,3,1,2,100.0,resolved,Africa
228261.0,Sediment-Hosted,Precambrian,metamorphic,-21.0833333333,26.75,900.0,resolved,-21.0833333333,26.75,crystalline metamorphic rocks; volcanic-sedimentary and plutonic,metamorphic,ok,5,5,1,4,100.0,resolved,Africa
228263.0,Sediment-Hosted,Precambrian,volcanic,-21.7280555556,21.6119444444,900.0,resolved,-21.7280555556,21.6119444444,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,7,7,2,6,100.0,resolved,Africa
228264.0,Sediment-Hosted,Precambrian,volcanic,-22.3833333333,18.5333333333,900.0,resolved,-22.3833333333,18.5333333333,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,12,12,4,9,100.0,resolved,Africa
228282.0,Sediment-Hosted,Precambrian,carbonate,66.5166666667,87.55,600.0,resolved,66.5166666667,87.55,"Major:{clay}, Minor{sandstone,limestone,coal}; sandstone, siltstone, shale, limestone; ; sedimentary rocks",carbonate,ok,11,11,4,7,100.0,resolved,Asia
228308.0,Sediment-Hosted,Paleozoic,carbonate,61.25,137.5,345.0,resolved,61.25,137.5,"shale, chert, iron-formation, greywacke, turbidite, argillaceous limestone, matrix-supported conglomerate; ; volcanic; sedimentary rocks",carbonate,ok,6,6,3,5,100.0,resolved,Asia
228326.0,Sediment-Hosted,Mesozoic,siliciclastic,56.5,50.75,250.0,resolved,56.5,50.75,"Major:{sand}, Minor{sandstone,clay}; sedimentary rocks",siliciclastic,ok,4,4,1,2,100.0,resolved,Europe
228328.0,Sediment-Hosted,Precambrian,metamorphic,56.4166666667,118.666666667,2000.0,resolved,56.4166666667,118.666666667,crystalline metamorphic rocks,metamorphic,ok,12,12,4,10,100.0,resolved,Asia
228329.0,Sediment-Hosted,Paleozoic,other,55.5,103.75,480.0,other,55.5,103.75,sedimentary rocks,other,ok,4,4,2,4,100.0,resolved,Asia
228356.0,Sediment-Hosted,Cenozoic,unknown,0.0,0.0,60.0,unknown,0.0,0.0,,unknown,ok,16,16,6,10,100.0,resolved,Africa
228361.0,Sediment-Hosted,Precambrian,mafic,24.183333333333,102.16666666667,1500.0,resolved,24.183333333333,102.16666666667,mafic volcanic rocks,mafic,ok,11,11,6,9,100.0,resolved,Asia
228363.0,Sediment-Hosted,Mesozoic,mafic,25.998888888889,103.12055555556,70.0,resolved,25.998888888889,103.12055555556,flood basalt(s); mafic volcanic rocks; alkali basalt; basalt,mafic,ok,4,4,1,3,100.0,resolved,Asia
228364.0,Sediment-Hosted,Mesozoic,other,23.75,103.58333333333,70.0,other,23.75,103.58333333333,sedimentary rocks,other,ok,16,16,6,12,100.0,resolved,Asia
228365.0,Sediment-Hosted,Mesozoic,other,26.05,101.333333333,70.0,other,26.05,101.333333333,sedimentary rocks,other,ok,6,6,3,5,100.0,resolved,Asia
229581.0,Sediment-Hosted,Mesozoic,other,-38.85,-69.0,90.0,other,-38.85,-69.0,sedimentary rocks,other,ok,15,15,7,13,100.0,resolved,South_America
229882.0,IOCG,Unknown,felsic,32.516666666667,80.85,,resolved,32.516666666667,80.85,intermediate-felsic volcanic rocks,felsic,ok,44,44,9,25,100.0,unknown,Asia
230046.0,Porphyry,Paleozoic,other,43.866666666667,108.33333333333,370.4,other,43.866666666667,108.33333333333,sedimentary rocks,other,ok,22,22,5,16,100.0,resolved,Asia
230048.0,VMS,Paleozoic,carbonate,37.500555555556,-6.0933333333333,326.35,resolved,37.500555555556,-6.0933333333333,"sandstone, conglomerate, clay; limestone and evaporites; limestone; sedimentary rocks; Major:{marl}, Minor{conglomerate,limestone,gypsum}",carbonate,ok,20,20,6,11,100.0,resolved,Europe
230442.0,IOCG,Unknown,other,14.294551397102,122.64926851543,,other,14.294551397102,122.64926851543,sedimentary rocks,other,ok,22,22,5,14,100.0,unknown,Asia
230718.0,IOCG,Unknown,other,46.466666666667,90.1,,other,46.466666666667,90.1,sedimentary rocks,other,ok,29,29,8,19,100.0,unknown,Asia
231161.0,VMS,Mesozoic,other,22.03,-80.15,145.0,other,22.03,-80.15,sedimentary; sedimentary rocks,other,ok,13,13,4,12,100.0,resolved,North_America
231326.0,VMS,Paleozoic,metamorphic,64.85622,13.434215,464.5,resolved,64.85622,13.434215,"Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic; metasedimentary schist; basalt, olivine basalt, tholeiite, alkali basalt, basanite, pillow basalt, flood basalt; metamorphosed equivalent",metamorphic,ok,10,10,4,9,100.0,resolved,Europe
231677.0,VMS,Unknown,carbonate,50.6333333333,-117.4,,resolved,50.6333333333,-117.4,"limestone, slate, siltstone, argillite; limestone; sedimentary; sedimentary rocks",carbonate,ok,9,9,4,8,100.0,unknown,North_America
231947.0,Magmatic sulfide,Precambrian,mafic,-19.15,29.8,2700.0,resolved,-19.15,29.8,mafic-intermediate volcanic rocks; volcanic-sedimentary and plutonic,mafic,ok,4,4,1,3,100.0,resolved,Africa
232161.0,IOCG,Unknown,metamorphic,-15.2833333333,-75.1083333333,,resolved,-15.2833333333,-75.1083333333,medium-high grade unclassified metamorphic rock,metamorphic,ok,20,20,6,13,100.0,unknown,South_America
232236.0,Magmatic sulfide,Paleozoic,other,42.5363888889,95.7016666667,268.35,other,42.5363888889,95.7016666667,sedimentary rocks,other,ok,9,9,3,7,100.0,resolved,Asia
232876.0,Porphyry,Cenozoic,other,25.516666666667,100.43333333333,32.5,other,25.516666666667,100.43333333333,sedimentary rocks,other,ok,47,47,8,23,100.0,resolved,Asia
232935.0,VMS,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,13,13,6,12,100.0,unknown,Africa
232939.0,Magmatic sulfide,Unknown,other,41.839961111111,109.99635555556,,other,41.839961111111,109.99635555556,intrusive igneous rocks,other,ok,28,28,5,15,100.0,unknown,Asia
232947.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,4,4,2,3,100.0,unknown,Africa
232948.0,Magmatic sulfide,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,4,4,2,3,100.0,unknown,Africa
233025.0,IOCG,Unknown,metamorphic,-34.5302777778,137.870277778,,resolved,-34.5302777778,137.870277778,sedimentary; metamorphic; intrusive igneous rocks,metamorphic,ok,22,22,7,17,100.0,unknown,Oceania
233347.0,Sediment-Hosted,Precambrian,mafic,70.513759246927,24.106634126953,1924.65,resolved,70.513759246927,24.106634126953,"Major:{quartzite}, Minor{meta-sandstone,mica schist,meta-basalt group}; metamorphic; quartzite, conglomerate, grit, tillite; minor arkose, mica schist, diabase, metabasalt, uffite, gneiss, marble",mafic,ok,17,17,4,10,100.0,resolved,Europe
